Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
191464,34in Ultrawide Monitor,1.0,1677.18,05/21/19 02:43,"878 Elm St, New York, NY 16624"
136006,Macbook Pro Laptop,1.0,,03/15/19 19:22,"797 Main St, Los Angeles, CA 90175"
112010,Macbook Pro Laptop,1.0,791.08,09/10/19 15:59,"502 Elm St, Seattle, WA 76135"
111127,Apple Airpods,1.0,105.54,11/01/19 04:33,"500 Main St, Los Angeles, CA 50252"
118741,Bose SoundSport Headphones,1.0,1493.99,07/02/19 00:41,"743 3rd St, Los Angeles, CA 88539"
104067,Google Phone,1.0,136.44,07/26/19 01:24,"231 Maple St, Atlanta, GA 78357"
102733,LG Washing Machine,2.0,1718.06,04/30/19 02:34,"244 Maple St, Denver, CO 84497"
150550,LG Washing Machine,2.0,1106.12,04/03/19 07:59,"147 1st St, Seattle, WA 77252"
182840,27in FHD Monitor,2.0,1162.27,03/03/19 18:16,"225 Park St, Los Angeles, CA 44005"
167825,Wired Headphones,1.0,40.06,02/07/19 02:40,"989 Oak St, Chicago, IL 11881"
164811,Bose SoundSport Headphones,4.0,481.61,09/16/19 06:22,"601 Elm St, New York, NY 23830"
140377,USB-C Charging Cable,1.0,1760.6,11/18/19 15:00,"730 Elm St, Atlanta, GA 81265"
104608,LG Washing Machine,1.0,1822.48,04/04/19 00:30,"456 Maple St, Seattle, WA 55925"
121742,USB-C Charging Cable,3.0,1572.3,05/02/19 11:47,"776 Maple St, Chicago, IL 44604"
161025,Samsung TV,1.0,1109.24,09/15/19 17:56,"271 3rd St, New York, NY 10547"
189978,LG Washing Machine,1.0,935.3,06/07/19 14:52,"740 3rd St, Los Angeles, CA 64737"
146739,AA Batteries (4-pack),1.0,1962.67,01/24/19 06:10,"315 Cedar St, New York, NY 77095"
166628,ThinkPad Laptop,3.0,291.99,04/14/19 02:57,"756 Maple St, Atlanta, GA 29611"
158431,LG Washing Machine,1.0,1791.09,07/15/19 20:01,"152 1st St, Seattle, WA 82208"
182345,Macbook Pro Laptop,3.0,1989.81,01/21/19 02:29,"530 2nd St, San Francisco, CA 33152"
191959,Apple Airpods,1.0,1694.08,11/04/19 23:13,"512 Oak St, New York, NY 31041"
194402,20in Monitor,1.0,910.03,08/12/19 16:56,"592 Oak St, Atlanta, GA 34302"
111070,Lightning Charging Cable,1.0,602.97,10/24/19 14:03,"316 2nd St, Dallas, TX 23303"
150465,AA Batteries (4-pack),1.0,117.99,04/15/19 12:09,"886 2nd St, Los Angeles, CA 49393"
155319,20in Monitor,2.0,1245.73,04/24/19 22:27,"898 2nd St, Chicago, IL 22116"
152281,AA Batteries (4-pack),1.0,1554.4,09/02/19 02:24,"913 Elm St, New York, NY 54519"
135762,Google Phone,1.0,211.53,12/11/19 12:04,"544 Park St, Los Angeles, CA 54761"
110286,27in FHD Monitor,1.0,1196.43,06/23/19 05:08,"498 Main St, Miami, FL 66953"
137835,Wired Headphones,1.0,1397.41,07/12/19 04:15,"738 Cedar St, San Francisco, CA 35177"
176279,27in FHD Monitor,3.0,982.27,02/10/19 22:10,"200 Elm St, Boston, MA 53556"
174259,Apple Airpods,3.0,389.93,06/25/19 21:06,"498 3rd St, San Francisco, CA 26104"
133238,USB-C Charging Cable,3.0,1544.01,06/15/19 18:47,"783 1st St, Los Angeles, CA 58800"
158142,Google Phone,1.0,1658.92,01/05/19 07:38,"452 Main St, Seattle, WA 89875"
167399,34in Ultrawide Monitor,1.0,1583.72,06/17/19 13:19,"135 1st St, Los Angeles, CA 51065"
169947,ThinkPad Laptop,1.0,434.57,09/04/19 14:39,"609 Maple St, Miami, FL 47699"
199390,iPhone,1.0,307.52,10/03/19 17:45,"216 3rd St, Boston, MA 64920"
158190,Macbook Pro Laptop,1.0,337.26,06/18/19 13:24,"514 Cedar St, Miami, FL 75200"
114598,20in Monitor,3.0,432.14,01/27/19 06:13,"446 Oak St, San Francisco, CA 98490"
130633,Wired Headphones,3.0,87.05,09/18/19 09:13,"454 2nd St, Dallas, TX 88147"
147855,34in Ultrawide Monitor,1.0,1475.81,09/29/19 15:06,"512 3rd St, Atlanta, GA 54388"
147507,Samsung TV,1.0,1478.35,06/08/19 11:44,"895 Pine St, Boston, MA 23595"
169169,AA Batteries (4-pack),1.0,950.97,02/02/19 04:30,"689 Elm St, Chicago, IL 30336"
129116,20in Monitor,5.0,1789.07,03/24/19 13:38,"634 Oak St, Atlanta, GA 46765"
130056,Macbook Pro Laptop,1.0,1562.7,11/09/19 23:30,"831 1st St, Denver, CO 45544"
165142,Bose SoundSport Headphones,2.0,761.05,08/20/19 15:41,
166950,Google Phone,1.0,1553.84,08/09/19 11:28,"359 Main St, Denver, CO 98571"
130219,Samsung TV,4.0,862.33,03/29/19 16:41,"668 3rd St, Dallas, TX 77062"
120952,LG Washing Machine,1.0,1769.2,08/15/19 08:14,"405 Maple St, Atlanta, GA 68178"
101782,20in Monitor,1.0,1452.76,10/12/19 14:04,"884 Elm St, Miami, FL 78685"
173943,Lightning Charging Cable,1.0,1860.01,08/31/19 23:10,"305 Pine St, Chicago, IL 69216"
157121,20in Monitor,1.0,496.95,11/27/19 14:54,"418 Cedar St, Los Angeles, CA 38168"
197488,Apple Airpods,4.0,79.38,12/28/19 15:44,"179 Cedar St, Denver, CO 41045"
190807,Macbook Pro Laptop,1.0,1448.91,11/01/19 22:34,"566 Cedar St, Dallas, TX 87568"
145197,Macbook Pro Laptop,1.0,876.56,04/22/19 00:00,"594 Oak St, New York, NY 71958"
147131,20in Monitor,1.0,1571.73,03/17/19 05:20,"484 Oak St, Seattle, WA 59243"
199003,27in FHD Monitor,1.0,,03/04/19 04:14,"418 Maple St, New York, NY 94647"
196961,Google Phone,4.0,,02/23/19 00:56,"531 Park St, Denver, CO 11864"
173888,Bose SoundSport Headphones,1.0,1046.3,01/10/19 11:21,"478 3rd St, Boston, MA 29185"
123831,Google Phone,4.0,1502.92,02/01/19 23:59,"664 1st St, Atlanta, GA 46644"
160478,Google Phone,1.0,1081.72,04/19/19 21:30,"193 Main St, Los Angeles, CA 50643"
182118,20in Monitor,3.0,1956.49,06/04/19 01:18,"852 Park St, Miami, FL 90759"
195009,Apple Airpods,1.0,554.73,06/01/19 11:38,"589 Park St, Miami, FL 10226"
137343,AA Batteries (4-pack),1.0,1305.94,05/26/19 11:26,"439 1st St, Chicago, IL 37031"
176199,AA Batteries (4-pack),3.0,,01/10/19 06:06,"512 Pine St, Chicago, IL 67329"
198645,Lightning Charging Cable,2.0,1223.45,05/22/19 08:01,"196 Park St, Miami, FL 93412"
175685,Samsung TV,1.0,1949.73,02/27/19 06:21,"534 Cedar St, Miami, FL 73400"
167302,Bose SoundSport Headphones,1.0,375.65,10/26/19 09:38,"270 Elm St, Seattle, WA 74610"
108559,iPhone,1.0,558.51,06/15/19 06:25,"922 Maple St, Atlanta, GA 86929"
120027,20in Monitor,1.0,1078.27,05/04/19 03:17,"707 Oak St, Seattle, WA 20792"
146075,USB-C Charging Cable,1.0,1750.18,12/15/19 10:31,
103724,Google Phone,1.0,241.38,10/20/19 23:26,"652 2nd St, Dallas, TX 84836"
155054,Wired Headphones,1.0,1300.59,05/30/19 21:20,"624 Maple St, Atlanta, GA 39638"
167805,Macbook Pro Laptop,1.0,1369.72,08/18/19 21:23,"299 Elm St, New York, NY 12780"
117409,Samsung TV,3.0,540.1,09/17/19 18:43,"826 Pine St, Dallas, TX 84333"
124885,Samsung TV,4.0,62.2,04/25/19 06:10,"243 1st St, Boston, MA 96163"
162017,20in Monitor,1.0,808.75,09/24/19 02:43,"293 Elm St, Denver, CO 49883"
143422,Bose SoundSport Headphones,1.0,755.51,02/10/19 18:33,"844 Oak St, San Francisco, CA 37819"
179761,27in FHD Monitor,1.0,1339.22,04/13/19 03:37,"706 Cedar St, Miami, FL 33244"
142160,27in FHD Monitor,4.0,1805.52,11/10/19 23:33,"293 Cedar St, New York, NY 88149"
164193,LG Washing Machine,1.0,396.38,08/08/19 18:32,"550 Elm St, Boston, MA 54424"
131619,Samsung TV,1.0,1259.94,06/11/19 15:31,"848 Elm St, Chicago, IL 86112"
152400,Lightning Charging Cable,1.0,220.52,11/06/19 00:33,"748 Maple St, Boston, MA 49135"
125297,iPhone,two,430.87,04/14/19 15:28,"494 Elm St, Boston, MA 58115"
171764,iPhone,1.0,1569.71,12/20/19 19:53,"107 2nd St, Miami, FL 50545"
143195,ThinkPad Laptop,1.0,845.73,02/21/19 13:19,"937 3rd St, Denver, CO 54026"
127984,AA Batteries (4-pack),1.0,353.85,05/21/19 17:02,"540 Elm St, Boston, MA 35612"
180748,Google Phone,1.0,1239.27,06/26/19 17:42,"149 2nd St, San Francisco, CA 67538"
126775,LG Washing Machine,1.0,175.88,11/09/19 01:42,"117 1st St, Dallas, TX 26326"
151440,ThinkPad Laptop,4.0,232.84,,"336 3rd St, Los Angeles, CA 19606"
129998,27in FHD Monitor,1.0,616.3,09/12/19 14:28,"471 2nd St, Dallas, TX 86361"
103686,Google Phone,1.0,1212.31,05/01/19 04:27,"886 3rd St, Denver, CO 98584"
108846,iPhone,3.0,726.07,12/23/19 09:26,"539 Pine St, Boston, MA 53144"
168499,Google Phone,1.0,1234.99,08/30/19 14:47,"666 Park St, Boston, MA 52551"
110072,Apple Airpods,1.0,1206.25,06/11/19 02:55,"437 3rd St, San Francisco, CA 94586"
110939,AA Batteries (4-pack),4.0,306.12,10/28/19 00:35,"591 Oak St, Boston, MA 64661"
126633,ThinkPad Laptop,4.0,1021.06,09/18/19 13:12,"908 Park St, New York, NY 11062"
135713,LG Washing Machine,1.0,592.81,05/04/19 01:42,"817 Elm St, New York, NY 67313"
140218,Bose SoundSport Headphones,1.0,285.9,10/30/19 16:18,"894 2nd St, Miami, FL 21504"
154660,Lightning Charging Cable,3.0,174.17,10/26/19 11:27,"145 3rd St, Denver, CO 78865"
161459,Samsung TV,2.0,888.85,10/04/19 02:52,"188 2nd St, Boston, MA 71903"
122716,27in FHD Monitor,1.0,952.69,12/15/19 02:45,"959 Elm St, Seattle, WA 61599"
112812,Apple Airpods,1.0,301.66,06/02/19 17:15,"379 Pine St, Denver, CO 53589"
100181,ThinkPad Laptop,1.0,1095.78,07/24/19 20:06,"629 Maple St, Los Angeles, CA 42369"
130189,USB-C Charging Cable,3.0,961.23,09/14/19 17:09,"778 Oak St, Boston, MA 87500"
158358,Lightning Charging Cable,2.0,189.24,03/03/19 13:06,"931 Main St, Chicago, IL 25738"
112441,ThinkPad Laptop,1.0,680.67,03/24/19 05:58,"252 Park St, Seattle, WA 66168"
157411,Wired Headphones,1.0,1155.64,06/02/19 20:51,"960 2nd St, Chicago, IL 12967"
137263,USB-C Charging Cable,1.0,1174.09,10/16/19 23:28,"953 3rd St, Dallas, TX 69039"
162466,Samsung TV,1.0,1016.42,05/28/19 15:13,"636 Park St, San Francisco, CA 27443"
197102,27in FHD Monitor,4.0,771.96,,"842 Cedar St, Miami, FL 20865"
133992,Samsung TV,1.0,1434.41,07/28/19 17:36,"128 1st St, New York, NY 18704"
127796,USB-C Charging Cable,5.0,551.65,03/22/19 14:31,"309 Maple St, Chicago, IL 64153"
114027,Bose SoundSport Headphones,2.0,668.84,06/08/19 02:17,"694 1st St, Miami, FL 39419"
187432,AA Batteries (4-pack),1.0,1923.61,01/13/19 11:01,"124 Main St, Dallas, TX 40736"
140320,Google Phone,3.0,1700.57,01/19/19 03:32,"175 Main St, Dallas, TX 10753"
170914,LG Washing Machine,1.0,363.9,06/17/19 21:12,"432 Cedar St, Seattle, WA 25514"
179644,34in Ultrawide Monitor,1.0,969.07,05/12/19 02:17,"940 Main St, Miami, FL 75060"
144012,27in FHD Monitor,2.0,1396.88,11/02/19 17:19,"840 Oak St, New York, NY 47170"
168891,,1.0,1050.12,05/05/19 18:41,"496 Cedar St, New York, NY 19095"
101006,Macbook Pro Laptop,3.0,287.1,03/02/19 19:03,"327 Elm St, Dallas, TX 79705"
191210,AA Batteries (4-pack),2.0,1424.89,02/25/19 12:58,"802 Main St, San Francisco, CA 62513"
119297,34in Ultrawide Monitor,1.0,1508.38,02/27/19 06:40,"101 Maple St, New York, NY 24198"
138650,iPhone,1.0,1666.73,01/15/19 00:11,"194 1st St, San Francisco, CA 67383"
136207,27in FHD Monitor,1.0,1760.33,02/16/19 16:53,"417 2nd St, Miami, FL 63253"
187102,Wired Headphones,4.0,574.34,01/21/19 12:57,"914 1st St, New York, NY 58207"
142319,27in FHD Monitor,2.0,562.67,05/29/19 19:47,"810 1st St, Chicago, IL 41411"
180858,AA Batteries (4-pack),1.0,1615.72,10/28/19 21:04,"472 Pine St, Los Angeles, CA 27712"
145307,34in Ultrawide Monitor,1.0,973.29,08/14/19 04:41,"686 Elm St, Denver, CO 47523"
176350,27in FHD Monitor,1.0,1804.19,08/17/19 19:49,"857 Park St, Chicago, IL 79992"
178114,ThinkPad Laptop,5.0,267.89,02/09/19 07:06,"704 Main St, San Francisco, CA 57723"
181146,ThinkPad Laptop,1.0,1762.76,07/25/19 03:30,"778 Maple St, Dallas, TX 66494"
188479,27in FHD Monitor,1.0,1629.0,07/24/19 07:48,"620 1st St, Seattle, WA 48447"
101008,Samsung TV,1.0,1800.67,08/15/19 21:21,"202 2nd St, Los Angeles, CA 60796"
112028,USB-C Charging Cable,1.0,136.26,03/10/19 05:39,"855 Pine St, Los Angeles, CA 24603"
182784,Wired Headphones,1.0,980.05,05/11/19 13:31,"613 3rd St, Miami, FL 31888"
106055,ThinkPad Laptop,1.0,1448.3,09/19/19 15:45,"903 1st St, New York, NY 31267"
196450,iPhone,1.0,827.32,01/25/19 03:45,"192 Main St, San Francisco, CA 70033"
189596,Google Phone,1.0,1556.87,11/26/19 12:58,"863 Cedar St, San Francisco, CA 13904"
143848,Samsung TV,1.0,1006.61,07/14/19 03:47,"734 Oak St, New York, NY 30869"
168853,Google Phone,1.0,515.81,06/18/19 14:40,"903 3rd St, New York, NY 92477"
124531,ThinkPad Laptop,3.0,967.48,03/05/19 10:34,"365 2nd St, Chicago, IL 32993"
155128,Samsung TV,1.0,86.91,03/31/19 22:30,"866 Cedar St, San Francisco, CA 17385"
116468,Google Phone,1.0,,05/11/19 08:41,"845 Cedar St, San Francisco, CA 21165"
157398,20in Monitor,2.0,923.16,06/12/19 05:37,"347 Main St, Miami, FL 90998"
159764,AA Batteries (4-pack),1.0,677.78,07/06/19 08:32,"259 Cedar St, Los Angeles, CA 13377"
107552,ThinkPad Laptop,3.0,1766.78,01/30/19 10:40,"857 Oak St, Boston, MA 93269"
159460,20in Monitor,1.0,1802.82,02/09/19 15:19,"759 Oak St, Denver, CO 66877"
190041,AA Batteries (4-pack),1.0,1654.63,07/31/19 01:49,"235 Maple St, Chicago, IL 32394"
119578,Wired Headphones,1.0,817.72,05/13/19 09:24,"322 Maple St, Chicago, IL 98525"
121152,27in FHD Monitor,1.0,789.3,07/18/19 07:42,"974 Elm St, Dallas, TX 19222"
193456,AA Batteries (4-pack),1.0,240.28,09/09/19 16:05,"898 2nd St, Atlanta, GA 37736"
159120,34in Ultrawide Monitor,1.0,1868.72,03/23/19 09:17,"510 Elm St, Denver, CO 45417"
105682,Macbook Pro Laptop,1.0,1460.74,11/18/19 13:59,"229 Oak St, San Francisco, CA 79049"
110087,20in Monitor,1.0,270.77,03/24/19 17:51,"234 Park St, Dallas, TX 74703"
157499,iPhone,1.0,1229.7,12/08/19 00:56,"783 Elm St, Dallas, TX 15082"
119167,iPhone,2.0,594.7,10/03/19 12:10,"985 2nd St, Chicago, IL 27321"
150144,USB-C Charging Cable,1.0,1246.09,07/15/19 10:15,"436 1st St, Miami, FL 20536"
116181,LG Washing Machine,1.0,522.82,12/08/19 03:26,"583 Pine St, Boston, MA 11141"
177876,Macbook Pro Laptop,5.0,436.74,03/24/19 13:17,"350 Maple St, Miami, FL 26507"
148844,Macbook Pro Laptop,1.0,756.55,02/12/19 00:51,"880 Maple St, San Francisco, CA 22332"
122065,LG Washing Machine,1.0,1394.23,07/16/19 18:29,"661 1st St, Denver, CO 92491"
117379,Google Phone,1.0,1624.75,11/04/19 16:45,"997 3rd St, New York, NY 83812"
120669,Google Phone,2.0,561.78,04/22/19 13:30,"159 Maple St, Miami, FL 45991"
120211,AA Batteries (4-pack),2.0,811.96,12/09/19 16:31,"333 Park St, Denver, CO 37178"
189757,20in Monitor,1.0,485.82,08/03/19 15:13,"371 Pine St, Los Angeles, CA 59513"
185858,34in Ultrawide Monitor,1.0,306.7,02/25/19 04:30,"598 2nd St, Denver, CO 11937"
144861,Wired Headphones,2.0,14.41,01/11/19 23:39,"910 Main St, Atlanta, GA 13830"
190783,Macbook Pro Laptop,2.0,1696.01,07/27/19 20:01,"253 Main St, Atlanta, GA 10079"
197074,Samsung TV,1.0,1148.78,01/24/19 11:09,"989 Elm St, New York, NY 94209"
144686,20in Monitor,1.0,1131.37,12/23/19 18:39,"372 Main St, Denver, CO 21217"
160465,ThinkPad Laptop,1.0,1815.27,04/21/19 16:13,"139 3rd St, Miami, FL 89940"
190919,LG Washing Machine,1.0,1266.55,08/19/19 02:13,"491 Park St, Los Angeles, CA 84842"
158330,Wired Headphones,2.0,1670.41,01/04/19 07:50,"800 Park St, Dallas, TX 72605"
194513,iPhone,1.0,777.85,10/29/19 02:42,"119 Oak St, Los Angeles, CA 67673"
140902,Wired Headphones,1.0,657.47,01/28/19 17:37,"730 Main St, Denver, CO 65152"
145323,ThinkPad Laptop,2.0,47.74,12/13/19 19:10,"798 Main St, San Francisco, CA 56724"
198137,Bose SoundSport Headphones,1.0,807.12,12/23/19 23:50,"437 Cedar St, San Francisco, CA 72282"
109737,Apple Airpods,1.0,158.61,08/04/19 21:41,"757 Main St, Chicago, IL 84757"
196442,Macbook Pro Laptop,1.0,657.39,02/08/19 21:20,"309 Elm St, Atlanta, GA 50946"
107609,USB-C Charging Cable,1.0,819.01,05/19/19 10:37,"904 3rd St, Denver, CO 16194"
169489,Bose SoundSport Headphones,1.0,96.23,09/30/19 05:09,"635 Maple St, Los Angeles, CA 98124"
149389,Wired Headphones,1.0,510.11,12/17/19 22:23,"135 1st St, San Francisco, CA 42146"
180147,iPhone,5.0,1036.08,05/14/19 10:48,"579 1st St, Chicago, IL 53604"
169088,Lightning Charging Cable,1.0,28.94,06/18/19 01:04,"852 1st St, Seattle, WA 51378"
176725,USB-C Charging Cable,1.0,1954.08,10/02/19 06:58,"480 Oak St, Boston, MA 23635"
153166,34in Ultrawide Monitor,4.0,1657.61,05/23/19 17:47,"541 2nd St, Miami, FL 14993"
132207,,1.0,432.11,07/10/19 02:21,"911 Oak St, San Francisco, CA 76800"
102877,34in Ultrawide Monitor,3.0,771.84,03/01/19 22:54,"642 2nd St, Dallas, TX 22817"
164394,27in FHD Monitor,1.0,1492.67,03/22/19 23:36,"588 Maple St, Denver, CO 43298"
111214,Samsung TV,1.0,620.46,07/21/19 18:43,"781 Maple St, Denver, CO 45973"
107231,AA Batteries (4-pack),1.0,89.83,03/06/19 19:35,"405 Cedar St, New York, NY 93843"
150427,Lightning Charging Cable,1.0,1512.35,08/28/19 19:01,"156 Maple St, Denver, CO 54949"
137087,34in Ultrawide Monitor,3.0,692.39,08/02/19 10:07,"618 3rd St, Los Angeles, CA 51409"
184125,20in Monitor,1.0,141.37,08/16/19 11:21,"350 Oak St, San Francisco, CA 94673"
134585,Lightning Charging Cable,1.0,312.32,01/08/19 01:31,
171535,LG Washing Machine,1.0,596.89,08/29/19 10:00,"790 Cedar St, Denver, CO 67548"
106110,Lightning Charging Cable,1.0,155.99,04/26/19 21:29,"449 Oak St, New York, NY 23631"
152086,USB-C Charging Cable,1.0,30.89,10/25/19 19:21,"958 Elm St, San Francisco, CA 76937"
184622,Samsung TV,1.0,1822.66,11/08/19 17:08,"570 Elm St, New York, NY 30151"
188856,Macbook Pro Laptop,1.0,1287.54,08/12/19 15:38,"788 3rd St, Boston, MA 34202"
154071,Macbook Pro Laptop,1.0,642.9,03/19/19 08:54,"631 Pine St, Chicago, IL 30824"
152200,Macbook Pro Laptop,2.0,300.32,07/20/19 16:16,"478 Pine St, Los Angeles, CA 95032"
178641,Google Phone,1.0,1294.02,08/20/19 11:59,"575 Cedar St, New York, NY 47180"
192703,Apple Airpods,3.0,229.28,04/17/19 07:38,"235 3rd St, Chicago, IL 88831"
128846,Apple Airpods,1.0,,07/10/19 06:54,"867 1st St, Dallas, TX 97172"
197025,20in Monitor,1.0,1731.03,10/17/19 22:30,"933 Cedar St, Denver, CO 11216"
156453,Macbook Pro Laptop,3.0,1691.45,04/13/19 11:06,"955 Main St, Boston, MA 56548"
115816,,1.0,1802.3,11/14/19 03:51,"195 1st St, Chicago, IL 46563"
180232,LG Washing Machine,1.0,1883.11,07/14/19 05:56,"212 Main St, San Francisco, CA 70956"
124175,34in Ultrawide Monitor,1.0,735.18,06/18/19 17:14,"188 Oak St, Los Angeles, CA 44200"
110178,Bose SoundSport Headphones,1.0,1654.73,09/18/19 17:21,"775 Maple St, Seattle, WA 81996"
136513,20in Monitor,4.0,1904.07,04/27/19 10:26,"913 Park St, Denver, CO 41369"
148866,34in Ultrawide Monitor,1.0,1513.56,04/25/19 13:49,"684 Cedar St, Dallas, TX 75794"
195805,20in Monitor,5.0,1004.29,10/27/19 14:02,"976 Elm St, Chicago, IL 81556"
179042,20in Monitor,1.0,990.81,09/24/19 15:45,"857 3rd St, Boston, MA 29740"
103704,20in Monitor,1.0,1198.26,10/21/19 19:46,"642 Elm St, Atlanta, GA 12234"
136481,Apple Airpods,3.0,1410.7,04/21/19 01:05,"103 3rd St, Miami, FL 27470"
187295,AA Batteries (4-pack),1.0,1970.27,04/19/19 23:03,"235 Pine St, Boston, MA 26603"
123732,,1.0,1166.17,05/30/19 13:55,"756 Pine St, Denver, CO 95955"
154136,Samsung TV,1.0,,04/15/19 19:31,"931 Pine St, Boston, MA 50550"
182531,USB-C Charging Cable,4.0,1178.15,08/11/19 13:49,"536 3rd St, Boston, MA 30421"
133578,Macbook Pro Laptop,1.0,1677.59,08/25/19 10:04,"545 Oak St, Seattle, WA 81117"
181042,20in Monitor,1.0,70.94,08/12/19 12:43,"423 Elm St, Atlanta, GA 53684"
154686,Google Phone,1.0,1432.7,11/10/19 21:41,"563 1st St, Los Angeles, CA 47576"
131468,AA Batteries (4-pack),2.0,476.75,05/23/19 19:07,"318 Main St, Denver, CO 92417"
187721,AA Batteries (4-pack),1.0,588.93,01/04/19 14:33,"271 Park St, Denver, CO 59057"
135027,USB-C Charging Cable,1.0,678.33,10/15/19 10:06,"484 Oak St, New York, NY 74701"
182432,Apple Airpods,1.0,1736.71,10/03/19 01:41,"317 3rd St, Miami, FL 78051"
169067,Samsung TV,1.0,1672.67,12/26/19 06:20,"799 Pine St, Seattle, WA 83385"
150543,LG Washing Machine,2.0,646.24,11/01/19 05:59,"918 2nd St, New York, NY 11832"
158384,Samsung TV,1.0,1904.71,08/08/19 15:19,"361 3rd St, San Francisco, CA 33377"
162132,Apple Airpods,1.0,987.2,06/01/19 00:40,"588 Maple St, Boston, MA 95938"
149400,27in FHD Monitor,1.0,1761.84,04/05/19 04:29,"654 Park St, Chicago, IL 36566"
155573,Google Phone,2.0,1084.9,11/12/19 04:12,"424 3rd St, Chicago, IL 71406"
102303,20in Monitor,2.0,373.8,05/28/19 19:48,"126 Pine St, Dallas, TX 13863"
171575,LG Washing Machine,3.0,282.83,01/02/19 23:49,"565 Pine St, Dallas, TX 23559"
110615,Bose SoundSport Headphones,1.0,198.02,07/14/19 21:20,"959 Main St, Seattle, WA 48821"
100538,Wired Headphones,1.0,1362.5,12/24/19 08:36,"124 2nd St, Atlanta, GA 13395"
102453,Bose SoundSport Headphones,4.0,419.53,09/06/19 04:36,"956 Park St, Los Angeles, CA 19256"
136900,Bose SoundSport Headphones,3.0,1546.1,03/29/19 02:22,"290 Oak St, Boston, MA 28055"
109374,Lightning Charging Cable,1.0,1517.11,05/15/19 07:28,"429 Cedar St, New York, NY 12904"
193197,Bose SoundSport Headphones,3.0,1641.22,07/10/19 09:53,"413 Pine St, Denver, CO 93386"
159571,Bose SoundSport Headphones,1.0,1923.23,11/11/19 21:55,"491 Main St, Miami, FL 17734"
150498,USB-C Charging Cable,1.0,228.19,12/27/19 21:12,"532 3rd St, Miami, FL 43462"
138449,27in FHD Monitor,1.0,1346.01,08/21/19 15:19,"494 Main St, Miami, FL 76292"
118840,AA Batteries (4-pack),3.0,448.39,12/26/19 10:30,"589 1st St, Seattle, WA 78290"
180304,Apple Airpods,1.0,1768.34,10/19/19 22:21,"737 Elm St, Boston, MA 68546"
129356,20in Monitor,1.0,945.15,11/18/19 20:00,"148 Maple St, Seattle, WA 40365"
109974,34in Ultrawide Monitor,1.0,932.37,04/03/19 17:55,"343 Maple St, Chicago, IL 58924"
114509,Macbook Pro Laptop,1.0,291.01,07/17/19 17:26,"678 Pine St, San Francisco, CA 98418"
152542,Macbook Pro Laptop,2.0,1199.83,02/01/19 12:51,"958 1st St, Atlanta, GA 34184"
174419,Bose SoundSport Headphones,1.0,1425.2,06/26/19 08:05,"983 1st St, Los Angeles, CA 97328"
179426,iPhone,1.0,1989.34,01/23/19 03:47,"821 Elm St, Boston, MA 24952"
162506,iPhone,1.0,1445.8,02/27/19 09:13,"566 Park St, San Francisco, CA 51752"
121422,20in Monitor,1.0,1920.2,11/22/19 02:15,"404 Oak St, Boston, MA 83456"
168805,34in Ultrawide Monitor,1.0,849.92,09/28/19 17:35,"644 Main St, Chicago, IL 93983"
126947,LG Washing Machine,1.0,598.31,11/18/19 04:24,"261 3rd St, Seattle, WA 34947"
162331,Samsung TV,1.0,40.12,05/25/19 00:25,"292 Cedar St, Seattle, WA 88961"
168208,20in Monitor,1.0,1075.03,12/26/19 00:02,"705 Oak St, Seattle, WA 46350"
160642,LG Washing Machine,1.0,1501.6,04/09/19 08:57,"312 1st St, Boston, MA 42116"
166849,USB-C Charging Cable,1.0,1597.19,05/31/19 19:23,"477 1st St, Atlanta, GA 19331"
180741,USB-C Charging Cable,1.0,467.69,03/07/19 00:02,"929 Pine St, San Francisco, CA 29159"
163674,34in Ultrawide Monitor,1.0,595.15,03/19/19 13:10,"283 Park St, Denver, CO 44692"
179300,Bose SoundSport Headphones,1.0,1786.38,07/29/19 23:04,"576 Pine St, Denver, CO 28216"
100764,USB-C Charging Cable,2.0,,11/06/19 17:29,"384 Oak St, Chicago, IL 85245"
135787,34in Ultrawide Monitor,1.0,1319.76,07/31/19 01:02,"466 Cedar St, Atlanta, GA 18464"
120509,,1.0,200.65,08/22/19 22:35,"221 3rd St, Dallas, TX 38491"
177906,USB-C Charging Cable,1.0,401.58,12/05/19 14:37,"697 Cedar St, Miami, FL 95850"
165467,Lightning Charging Cable,1.0,715.39,04/01/19 21:04,"527 Main St, Atlanta, GA 19636"
189011,Wired Headphones,1.0,1225.98,10/09/19 23:01,"537 2nd St, Denver, CO 72978"
104400,ThinkPad Laptop,2.0,523.95,04/15/19 09:26,"761 Elm St, Denver, CO 28758"
162924,LG Washing Machine,1.0,154.97,12/19/19 18:42,"916 2nd St, Los Angeles, CA 65103"
112805,Apple Airpods,1.0,627.35,03/11/19 23:51,"305 Elm St, San Francisco, CA 25328"
171010,ThinkPad Laptop,1.0,1244.08,not_a_date,"651 2nd St, Atlanta, GA 59617"
144703,27in FHD Monitor,1.0,1257.36,10/06/19 07:08,"218 Elm St, Los Angeles, CA 42345"
187244,Bose SoundSport Headphones,2.0,53.87,02/17/19 00:18,"115 Maple St, Chicago, IL 21514"
115126,34in Ultrawide Monitor,1.0,1130.09,05/14/19 02:16,"474 2nd St, Chicago, IL 51104"
160655,USB-C Charging Cable,3.0,1685.34,01/20/19 15:09,"870 Park St, Boston, MA 87086"
