OrderID,Product,Quantity,Price,OrderDate,Address,Hour,DayOfWeek,Year,Month,Sales,City,State,ZipCode,Category,CumulativeSales,Rolling7DaySales,Region,OrderValueCategory,IsBundle,Season
121516,Bose SoundSport Headphones,1,1629.73,2019-09-19 15:53:00,"739 Park St, San Francisco, CA 83014",15,Thursday,2019,9,1629.73,San Francisco,CA,83014,Audio,145331161.1200016,7577.94,West,Medium,False,Fall
109018,USB-C Charging Cable,1,1405.12,2019-09-19 16:03:00,"188 Pine St, Los Angeles, CA 66800",16,Thursday,2019,9,1405.12,Los Angeles,CA,66800,Accessory,145332566.24000162,6476.41,West,Medium,False,Fall
175592,34in Ultrawide Monitor,1,764.57,2019-09-19 16:25:00,"281 Elm St, Miami, FL 58587",16,Thursday,2019,9,764.57,Miami,FL,58587,Computer & Display,145335292.84000158,5761.45,South,Low,False,Fall
109890,iPhone,1,1246.03,2019-09-19 16:41:00,"505 3rd St, Los Angeles, CA 92006",16,Thursday,2019,9,1246.03,Los Angeles,CA,92006,Phone,145338308.7700016,5742.53,West,Medium,False,Fall
146441,Wired Headphones,5,700.42,2019-09-19 16:44:00,"575 Cedar St, Dallas, TX 62579",16,Thursday,2019,9,3502.1,Dallas,TX,62579,Audio,145341810.87000158,8871.619999999999,South,Medium,False,Fall
100514,Google Phone,1,1659.54,2019-09-19 16:52:00,"778 Maple St, Los Angeles, CA 33563",16,Thursday,2019,9,1659.54,Los Angeles,CA,33563,Phone,145343470.41000158,10531.16,West,Medium,False,Fall
130207,nan,1,700.88,2019-09-19 17:10:00,"240 Cedar St, San Francisco, CA 82116",17,Thursday,2019,9,700.88,San Francisco,CA,82116,Other,145352612.50000158,10801.630000000001,West,Low,False,Fall
109741,LG Washing Machine,1,1993.24,2019-09-19 17:12:00,"495 1st St, New York, NY 70992",17,Thursday,2019,9,1993.24,New York,NY,70992,Other,145356257.22000158,12638.869999999999,Northeast,Medium,False,Fall
120110,Bose SoundSport Headphones,1,1488.54,2019-09-19 17:14:00,"119 Oak St, New York, NY 15471",17,Thursday,2019,9,1488.54,New York,NY,15471,Audio,145357745.76000157,8321.45,Northeast,Medium,False,Fall
123062,Wired Headphones,1,562.39,2019-09-19 17:17:00,"497 Maple St, Dallas, TX 26133",17,Thursday,2019,9,562.39,Dallas,TX,26133,Audio,145358308.15000156,8744.779999999999,South,Low,False,Fall
111078,AA Batteries (4-pack),2,1149.1,2019-09-19 17:25:00,"409 Oak St, New York, NY 82180",17,Thursday,2019,9,2298.2,New York,NY,82180,Accessory,145362392.71000156,10481.09,Northeast,Medium,False,Fall
189187,Lightning Charging Cable,2,879.9,2019-09-19 17:31:00,"518 Elm St, Dallas, TX 51541",17,Thursday,2019,9,1759.8,Dallas,TX,51541,Accessory,145364152.51000157,11540.01,South,Medium,False,Fall
161877,Macbook Pro Laptop,1,191.31,2019-09-19 18:01:00,"792 Pine St, Los Angeles, CA 92389",18,Thursday,2019,9,191.31,Los Angeles,CA,92389,Computer & Display,145364343.82000157,10079.839999999998,West,Low,False,Fall
126175,Apple Airpods,2,435.85,2019-09-19 18:19:00,"315 Elm St, Los Angeles, CA 27934",18,Thursday,2019,9,871.7,Los Angeles,CA,27934,Audio,145367219.22000155,9473.46,West,Low,False,Fall
124968,USB-C Charging Cable,1,1196.48,2019-09-19 18:20:00,"140 Main St, Los Angeles, CA 91621",18,Thursday,2019,9,1196.48,Los Angeles,CA,91621,Accessory,145368415.70000154,10107.55,West,Medium,False,Fall
114681,iPhone,1,1920.49,2019-09-19 18:26:00,"483 2nd St, Los Angeles, CA 34554",18,Thursday,2019,9,1920.49,Los Angeles,CA,34554,Phone,145372179.38000154,8026.87,West,Medium,False,Fall
155459,Macbook Pro Laptop,1,1053.04,2019-09-19 18:46:00,"715 Oak St, Los Angeles, CA 70178",18,Thursday,2019,9,1053.04,Los Angeles,CA,70178,Computer & Display,145373927.15000153,5511.45,West,Medium,False,Fall
168551,LG Washing Machine,1,144.63,2019-09-19 18:50:00,"202 Oak St, San Francisco, CA 48155",18,Thursday,2019,9,144.63,San Francisco,CA,48155,Other,145374712.52000153,4453.63,West,Low,False,Fall
136501,iPhone,1,235.13,2019-09-19 18:52:00,"706 Park St, New York, NY 46803",18,Thursday,2019,9,235.13,New York,NY,46803,Phone,145374947.65000153,2768.2699999999995,Northeast,Low,False,Fall
106388,27in FHD Monitor,1,1849.62,2019-09-19 18:59:00,"940 1st St, Los Angeles, CA 73631",18,Thursday,2019,9,1849.62,Los Angeles,CA,73631,Computer & Display,145376797.27000153,4500.849999999999,West,Medium,False,Fall
197471,Wired Headphones,1,546.22,2019-09-19 19:02:00,"834 Main St, San Francisco, CA 78003",19,Thursday,2019,9,546.22,San Francisco,CA,78003,Audio,145377343.49000153,4679.08,West,Low,False,Fall
151631,nan,1,477.8,2019-09-19 19:10:00,"675 Main St, Los Angeles, CA 89917",19,Thursday,2019,9,477.8,Los Angeles,CA,89917,Other,145377821.29000154,4947.18,West,Low,False,Fall
109891,Wired Headphones,1,45.09,2019-09-19 19:15:00,"256 2nd St, Dallas, TX 97804",19,Thursday,2019,9,45.09,Dallas,TX,97804,Audio,145377866.38000154,3939.23,South,Low,False,Fall
145992,USB-C Charging Cable,3,347.9,2019-09-19 19:18:00,"176 Maple St, Dallas, TX 87355",19,Thursday,2019,9,1043.6999999999998,Dallas,TX,87355,Accessory,145378910.08000153,4342.19,South,Medium,False,Fall
177735,USB-C Charging Cable,1,240.17,2019-09-19 19:42:00,"651 2nd St, New York, NY 88969",19,Thursday,2019,9,240.17,New York,NY,88969,Accessory,145384154.97000152,6811.48,Northeast,Low,False,Fall
124668,Wired Headphones,1,775.52,2019-09-19 19:42:00,"798 Cedar St, Dallas, TX 54750",19,Thursday,2019,9,775.52,Dallas,TX,54750,Audio,145384930.49000153,7109.2,South,Low,False,Fall
160078,Google Phone,1,1373.58,2019-09-19 20:14:00,"687 1st St, Dallas, TX 72593",20,Thursday,2019,9,1373.58,Dallas,TX,72593,Phone,145391161.91000155,7247.11,South,Medium,False,Fall
170441,AA Batteries (4-pack),5,48.02,2019-09-19 20:14:00,"323 1st St, Dallas, TX 88734",20,Thursday,2019,9,240.10000000000002,Dallas,TX,88734,Accessory,145391402.01000154,7247.04,South,Low,False,Fall
199546,ThinkPad Laptop,1,1487.47,2019-09-19 20:14:00,"205 3rd St, New York, NY 31022",20,Thursday,2019,9,1487.47,New York,NY,31022,Computer & Display,145392889.48000154,7958.99,Northeast,Medium,False,Fall
198591,USB-C Charging Cable,1,1112.52,2019-09-19 20:52:00,"862 Maple St, Los Angeles, CA 58706",20,Thursday,2019,9,1112.52,Los Angeles,CA,58706,Accessory,145396218.53000158,6430.2,West,Medium,False,Fall
170958,Macbook Pro Laptop,1,261.6,2019-09-19 20:56:00,"759 Maple St, New York, NY 99745",20,Thursday,2019,9,261.6,New York,NY,99745,Computer & Display,145396480.13000157,5318.22,Northeast,Low,False,Fall
181826,LG Washing Machine,1,937.59,2019-09-19 20:58:00,"545 Cedar St, New York, NY 10125",20,Thursday,2019,9,937.59,New York,NY,10125,Other,145397417.72000158,6015.71,Northeast,Low,False,Fall
189439,27in FHD Monitor,1,1934.4,2019-09-19 21:12:00,"868 Oak St, New York, NY 59355",21,Thursday,2019,9,1934.4,New York,NY,59355,Computer & Display,145401164.1100016,7761.860000000001,Northeast,Medium,False,Fall
120195,USB-C Charging Cable,1,182.19,2019-09-19 21:48:00,"213 Park St, Miami, FL 79566",21,Thursday,2019,9,182.19,Miami,FL,79566,Accessory,145411938.00000155,10773.890000000001,South,Low,False,Fall
153957,Samsung TV,2,344.85,2019-09-19 22:07:00,"912 Elm St, San Francisco, CA 17157",22,Thursday,2019,9,689.7,San Francisco,CA,17157,Other,145423478.36000153,11722.55,West,Low,False,Fall
108953,ThinkPad Laptop,1,862.07,2019-09-19 22:13:00,"822 Elm St, San Francisco, CA 96753",22,Thursday,2019,9,862.07,San Francisco,CA,96753,Computer & Display,145424933.74000153,11398.69,West,Low,False,Fall
112183,LG Washing Machine,1,1429.92,2019-09-19 22:38:00,"864 Maple St, New York, NY 17337",22,Thursday,2019,9,1429.92,New York,NY,17337,Other,145430718.9300015,13424.679999999998,Northeast,Medium,False,Fall
125452,LG Washing Machine,1,1876.18,2019-09-19 23:02:00,"516 Park St, Dallas, TX 20654",23,Thursday,2019,9,1876.18,Dallas,TX,20654,Other,145433290.3700015,9812.01,South,Medium,False,Fall
139663,20in Monitor,1,431.41,2019-09-19 23:05:00,"991 Pine St, San Francisco, CA 27185",23,Thursday,2019,9,431.41,San Francisco,CA,27185,Computer & Display,145433721.7800015,9650.11,West,Low,False,Fall
135965,Apple Airpods,1,1433.06,2019-09-19 23:16:00,"622 Elm St, New York, NY 62508",23,Thursday,2019,9,1433.06,New York,NY,62508,Audio,145437653.04000148,8364.03,Northeast,Medium,False,Fall
151300,AA Batteries (4-pack),1,707.95,2019-09-19 23:28:00,"255 3rd St, New York, NY 94925",23,Thursday,2019,9,707.95,New York,NY,94925,Accessory,145438909.67000148,7495.4800000000005,Northeast,Low,False,Fall
150998,Macbook Pro Laptop,1,763.44,2019-09-19 23:35:00,"964 Elm St, Miami, FL 42326",23,Thursday,2019,9,763.44,Miami,FL,42326,Computer & Display,145439673.11000147,6382.74,South,Low,False,Fall
104726,Google Phone,1,385.97,2019-09-19 23:46:00,"531 2nd St, Miami, FL 22088",23,Thursday,2019,9,385.97,Miami,FL,22088,Phone,145440622.48000148,5010.759999999999,South,Low,False,Fall
186806,USB-C Charging Cable,1,693.13,2019-09-19 23:52:00,"295 Cedar St, Los Angeles, CA 68991",23,Thursday,2019,9,693.13,Los Angeles,CA,68991,Accessory,145441315.61000147,5095.63,West,Low,False,Fall
193926,Lightning Charging Cable,1,455.94,2019-09-19 23:53:00,"749 Oak St, Los Angeles, CA 38294",23,Thursday,2019,9,455.94,Los Angeles,CA,38294,Accessory,145441771.55000147,4118.51,West,Low,False,Fall
124065,Samsung TV,1,1410.18,2019-09-19 23:56:00,"923 Park St, Dallas, TX 35374",23,Thursday,2019,9,1410.18,Dallas,TX,35374,Other,145443181.73000148,4980.01,South,Medium,False,Fall
167119,Google Phone,1,1808.16,2019-09-20 00:00:00,"623 2nd St, San Francisco, CA 74214",0,Friday,2019,9,1808.16,San Francisco,CA,74214,Phone,145444989.89000148,6080.22,West,Medium,False,Fall
152386,ThinkPad Laptop,1,1432.61,2019-09-20 00:15:00,"801 3rd St, Los Angeles, CA 30504",0,Friday,2019,9,1432.61,Los Angeles,CA,30504,Computer & Display,145446422.5000015,6185.99,West,Medium,False,Fall
176912,27in FHD Monitor,2,1130.1,2019-09-20 00:19:00,"725 3rd St, Dallas, TX 41220",0,Friday,2019,9,2260.2,Dallas,TX,41220,Computer & Display,145450084.11000147,8768.5,South,Medium,False,Fall
148470,27in FHD Monitor,2,1786.3,2019-09-20 00:32:00,"538 Pine St, Miami, FL 66325",0,Friday,2019,9,3572.6,Miami,FL,66325,Computer & Display,145454831.53000146,9841.64,South,Medium,False,Fall
130697,Samsung TV,2,93.33,2019-09-20 00:58:00,"124 2nd St, Los Angeles, CA 93984",0,Friday,2019,9,186.66,Los Angeles,CA,93984,Other,145459386.7100015,8127.78,West,Low,False,Fall
178151,AA Batteries (4-pack),1,1731.31,2019-09-20 01:06:00,"923 Pine St, Los Angeles, CA 48643",1,Friday,2019,9,1731.31,Los Angeles,CA,48643,Accessory,145462197.7700015,5730.18,West,Medium,False,Fall
128071,USB-C Charging Cable,1,201.68,2019-09-20 01:15:00,"781 Pine St, Los Angeles, CA 52683",1,Friday,2019,9,201.68,Los Angeles,CA,52683,Accessory,145462399.4500015,5851.25,West,Low,False,Fall
117312,Google Phone,1,226.7,2019-09-20 01:18:00,"334 Elm St, New York, NY 55582",1,Friday,2019,9,226.7,New York,NY,55582,Phone,145462626.1500015,5823.99,Northeast,Low,False,Fall
158811,iPhone,1,1257.97,2019-09-20 01:26:00,"179 Park St, Miami, FL 11426",1,Friday,2019,9,1257.97,Miami,FL,11426,Phone,145471232.8700015,12032.82,South,Medium,False,Fall
109104,34in Ultrawide Monitor,1,1574.4,2019-09-20 01:32:00,"242 1st St, Los Angeles, CA 92025",1,Friday,2019,9,1574.4,Los Angeles,CA,92025,Computer & Display,145473587.3500015,13120.89,West,Medium,False,Fall
159463,Macbook Pro Laptop,1,1770.17,2019-09-20 01:37:00,"610 Elm St, Miami, FL 37311",1,Friday,2019,9,1770.17,Miami,FL,37311,Computer & Display,145475357.5200015,13159.75,South,Medium,False,Fall
192909,Samsung TV,1,1066.47,2019-09-20 01:45:00,"315 Oak St, San Francisco, CA 33860",1,Friday,2019,9,1066.47,San Francisco,CA,33860,Other,145476975.8500015,14349.699999999999,West,Medium,False,Fall
127793,34in Ultrawide Monitor,1,260.93,2019-09-20 02:00:00,"832 Cedar St, Dallas, TX 45056",2,Friday,2019,9,260.93,Dallas,TX,45056,Computer & Display,145482803.98000154,10791.03,South,Low,False,Fall
167301,34in Ultrawide Monitor,1,1025.88,2019-09-20 02:01:00,"938 Elm St, Dallas, TX 82252",2,Friday,2019,9,1025.88,Dallas,TX,82252,Computer & Display,145483829.86000153,10242.51,South,Medium,False,Fall
131004,USB-C Charging Cable,1,1760.03,2019-09-20 02:08:00,"790 Elm St, Miami, FL 36325",2,Friday,2019,9,1760.03,Miami,FL,36325,Accessory,145486338.32000154,9362.470000000001,South,Medium,False,Fall
170185,20in Monitor,2,720.92,2019-09-20 02:13:00,"587 Elm St, Miami, FL 83386",2,Friday,2019,9,1441.84,Miami,FL,83386,Computer & Display,145487780.16000155,8688.29,South,Medium,False,Fall
163011,20in Monitor,1,1519.07,2019-09-20 02:20:00,"321 1st St, Dallas, TX 30079",2,Friday,2019,9,1519.07,Dallas,TX,30079,Computer & Display,145490728.66000152,6898.8,South,Medium,False,Fall
161057,Google Phone,1,1359.28,2019-09-20 02:42:00,"164 Elm St, New York, NY 46272",2,Friday,2019,9,1359.28,New York,NY,46272,Phone,145498443.6800015,12105.359999999999,Northeast,Medium,False,Fall
182863,Lightning Charging Cable,1,1214.82,2019-09-20 02:43:00,"881 Main St, Miami, FL 53936",2,Friday,2019,9,1214.82,Miami,FL,53936,Accessory,145499658.5000015,11878.34,South,Medium,False,Fall
153124,20in Monitor,1,707.11,2019-09-20 03:06:00,"646 Park St, Dallas, TX 64919",3,Friday,2019,9,707.11,Dallas,TX,64919,Computer & Display,145500996.8700015,11787.28,South,Low,False,Fall
108547,AA Batteries (4-pack),3,1867.98,2019-09-20 03:08:00,"563 2nd St, New York, NY 15313",3,Friday,2019,9,5603.9400000000005,New York,NY,15313,Accessory,145506600.8100015,15872.15,Northeast,High,False,Fall
157262,Wired Headphones,1,33.1,2019-09-20 03:22:00,"107 3rd St, San Francisco, CA 55042",3,Friday,2019,9,33.1,San Francisco,CA,55042,Audio,145510497.9000015,12054.220000000001,West,Low,False,Fall
116545,AA Batteries (4-pack),5,284.41,2019-09-20 03:54:00,"140 Pine St, San Francisco, CA 67158",3,Friday,2019,9,1422.0500000000002,San Francisco,CA,67158,Accessory,145512691.7400015,12401.980000000001,West,Medium,False,Fall
105482,Wired Headphones,3,340.1,2019-09-20 04:01:00,"984 Cedar St, New York, NY 30281",4,Friday,2019,9,1020.3000000000001,New York,NY,30281,Audio,145513712.0400015,12715.17,Northeast,Medium,False,Fall
178516,Lightning Charging Cable,1,446.18,2019-09-20 04:17:00,"535 Pine St, Dallas, TX 93338",4,Friday,2019,9,446.18,Dallas,TX,93338,Accessory,145521422.4000015,10957.6,South,Low,False,Fall
141346,20in Monitor,5,521.67,2019-09-20 04:19:00,"736 Pine St, Los Angeles, CA 33812",4,Friday,2019,9,2608.35,Los Angeles,CA,33812,Computer & Display,145524030.7500015,13532.85,West,Medium,False,Fall
136813,Lightning Charging Cable,1,388.7,2019-09-20 04:29:00,"494 Pine St, New York, NY 13318",4,Friday,2019,9,388.7,New York,NY,13318,Accessory,145528364.1300015,14652.09,Northeast,Low,False,Fall
163296,Samsung TV,2,528.7,2019-09-20 04:34:00,"811 Oak St, Dallas, TX 60746",4,Friday,2019,9,1057.4,Dallas,TX,60746,Other,145529421.5300015,11848.01,South,Medium,False,Fall
143972,Apple Airpods,1,40.71,2019-09-20 04:57:00,"465 Oak St, New York, NY 75667",4,Friday,2019,9,40.71,New York,NY,75667,Audio,145532419.07000148,8388.32,Northeast,Low,False,Fall
135442,Google Phone,3,1467.49,2019-09-20 05:21:00,"132 Main St, New York, NY 90623",5,Friday,2019,9,4402.47,New York,NY,90623,Phone,145546023.5700015,14955.22,Northeast,Medium,False,Fall
179412,Wired Headphones,1,945.89,2019-09-20 05:39:00,"394 2nd St, New York, NY 23034",5,Friday,2019,9,945.89,New York,NY,23034,Audio,145551089.8900015,18628.92,Northeast,Low,False,Fall
124774,Wired Headphones,1,1430.06,2019-09-20 05:50:00,"520 Oak St, San Francisco, CA 97992",5,Friday,2019,9,1430.06,San Francisco,CA,97992,Audio,145553909.2000015,12288.1,West,Medium,False,Fall
130689,Apple Airpods,1,571.54,2019-09-20 06:24:00,"457 Main St, Los Angeles, CA 34107",6,Friday,2019,9,571.54,Los Angeles,CA,34107,Audio,145555033.3900015,5399.639999999999,West,Low,False,Fall
132799,LG Washing Machine,1,1005.05,2019-09-20 06:32:00,"514 Main St, New York, NY 55634",6,Friday,2019,9,1005.05,New York,NY,55634,Other,145559040.8200015,6702.76,Northeast,Medium,False,Fall
144079,Google Phone,1,696.66,2019-09-20 06:44:00,"553 Oak St, Dallas, TX 47941",6,Friday,2019,9,696.66,Dallas,TX,47941,Phone,145559737.4800015,7258.34,South,Low,False,Fall
182378,Samsung TV,1,1905.42,2019-09-20 06:56:00,"148 2nd St, San Francisco, CA 76885",6,Friday,2019,9,1905.42,San Francisco,CA,76885,Other,145563208.39000148,8175.0,West,Medium,False,Fall
128240,34in Ultrawide Monitor,4,153.34,2019-09-20 06:58:00,"402 Oak St, New York, NY 10248",6,Friday,2019,9,613.36,New York,NY,10248,Computer & Display,145563821.7500015,7313.73,Northeast,Low,False,Fall
131477,20in Monitor,1,516.28,2019-09-20 07:37:00,"451 Oak St, New York, NY 58665",7,Friday,2019,9,516.28,New York,NY,58665,Computer & Display,145567642.51000148,7522.36,Northeast,Low,False,Fall
199646,AA Batteries (4-pack),2,458.31,2019-09-20 07:48:00,"926 Maple St, Los Angeles, CA 83020",7,Friday,2019,9,916.62,Los Angeles,CA,83020,Accessory,145568559.1300015,7256.16,West,Low,False,Fall
191230,USB-C Charging Cable,2,1833.58,2019-09-20 07:56:00,"959 Cedar St, Miami, FL 31887",7,Friday,2019,9,3667.16,Miami,FL,31887,Accessory,145572226.29000148,9017.9,South,Medium,False,Fall
139130,34in Ultrawide Monitor,1,537.55,2019-09-20 08:12:00,"741 1st St, Los Angeles, CA 51539",8,Friday,2019,9,537.55,Los Angeles,CA,51539,Computer & Display,145572763.8400015,8942.089999999998,West,Low,False,Fall
146686,Lightning Charging Cable,1,1442.57,2019-09-20 08:21:00,"122 Maple St, Los Angeles, CA 19498",8,Friday,2019,9,1442.57,Los Angeles,CA,19498,Accessory,145574206.4100015,10384.66,West,Medium,False,Fall
171917,Wired Headphones,4,1155.66,2019-09-20 08:21:00,"780 Pine St, San Francisco, CA 69543",8,Friday,2019,9,4622.64,San Francisco,CA,69543,Audio,145578829.05000147,13539.73,West,Medium,False,Fall
190952,AA Batteries (4-pack),1,36.16,2019-09-20 08:22:00,"885 Pine St, Dallas, TX 43019",8,Friday,2019,9,36.16,Dallas,TX,43019,Accessory,145578865.21000147,11738.98,South,Low,False,Fall
165003,AA Batteries (4-pack),2,1110.3,2019-09-20 08:35:00,"740 Cedar St, Los Angeles, CA 81579",8,Friday,2019,9,2220.6,Los Angeles,CA,81579,Accessory,145583380.35000145,10616.510000000002,West,Medium,False,Fall
183390,Apple Airpods,5,1680.47,2019-09-20 08:48:00,"953 Elm St, Los Angeles, CA 40086",8,Friday,2019,9,8402.35,Los Angeles,CA,40086,Audio,145594843.48000145,14733.14,West,High,False,Fall
102271,27in FHD Monitor,1,573.74,2019-09-20 08:53:00,"423 Cedar St, Dallas, TX 92462",8,Friday,2019,9,573.74,Dallas,TX,92462,Computer & Display,145596473.44000146,15313.690000000002,South,Low,False,Fall
157758,Google Phone,2,1304.9,2019-09-20 08:57:00,"288 Oak St, New York, NY 25674",8,Friday,2019,9,2609.8,New York,NY,25674,Phone,145599261.77000147,14364.210000000001,Northeast,Medium,False,Fall
171453,27in FHD Monitor,2,1966.48,2019-09-20 09:25:00,"561 Main St, Dallas, TX 87139",9,Friday,2019,9,3932.96,Dallas,TX,87139,Computer & Display,145610227.4100015,15383.93,South,Medium,False,Fall
119127,27in FHD Monitor,1,1984.38,2019-09-20 09:54:00,"375 2nd St, New York, NY 57584",9,Friday,2019,9,1984.38,New York,NY,57584,Computer & Display,145616924.36000147,10629.91,Northeast,Medium,False,Fall
149464,Samsung TV,3,1514.22,2019-09-20 10:03:00,"810 Park St, New York, NY 12366",10,Friday,2019,9,4542.66,New York,NY,12366,Other,145621467.02000147,11239.61,Northeast,Medium,False,Fall
193177,Lightning Charging Cable,2,1074.59,2019-09-20 10:07:00,"340 Park St, Miami, FL 68634",10,Friday,2019,9,2149.18,Miami,FL,68634,Accessory,145623616.20000148,12175.53,South,Medium,False,Fall
150240,Apple Airpods,1,711.44,2019-09-20 10:11:00,"360 Main St, Miami, FL 49200",10,Friday,2019,9,711.44,Miami,FL,49200,Audio,145624327.64000148,10889.169999999998,South,Low,False,Fall
175224,Lightning Charging Cable,1,627.06,2019-09-20 10:19:00,"470 1st St, Los Angeles, CA 89602",10,Friday,2019,9,627.06,Los Angeles,CA,89602,Accessory,145625935.5200015,10995.54,West,Low,False,Fall
112227,USB-C Charging Cable,1,68.87,2019-09-20 10:57:00,"962 Cedar St, Los Angeles, CA 88544",10,Friday,2019,9,68.87,Los Angeles,CA,88544,Accessory,145628938.9900015,3003.4700000000003,West,Low,False,Fall
172200,Lightning Charging Cable,1,998.81,2019-09-20 11:05:00,"989 Main St, Miami, FL 24357",11,Friday,2019,9,998.81,Miami,FL,24357,Accessory,145634857.1900015,6532.129999999999,South,Low,False,Fall
178257,Macbook Pro Laptop,1,13.24,2019-09-20 11:15:00,"953 Maple St, Miami, FL 15928",11,Friday,2019,9,13.24,Miami,FL,15928,Computer & Display,145634870.4300015,6011.6900000000005,South,Low,False,Fall
169418,Wired Headphones,1,1593.0,2019-09-20 11:22:00,"933 Cedar St, Los Angeles, CA 99876",11,Friday,2019,9,1593.0,Los Angeles,CA,99876,Audio,145636463.4300015,7593.31,West,Medium,False,Fall
120945,34in Ultrawide Monitor,1,1316.42,2019-09-20 11:27:00,"170 Main St, New York, NY 97758",11,Friday,2019,9,1316.42,New York,NY,97758,Computer & Display,145637779.85000148,8840.86,Northeast,Medium,False,Fall
155815,Google Phone,1,1579.49,2019-09-20 11:32:00,"486 Cedar St, Dallas, TX 26516",11,Friday,2019,9,1579.49,Dallas,TX,26516,Phone,145639359.3400015,9717.66,South,Medium,False,Fall
119605,USB-C Charging Cable,1,711.95,2019-09-20 11:35:00,"855 Main St, Miami, FL 47384",11,Friday,2019,9,711.95,Miami,FL,47384,Accessory,145640071.29000148,10336.83,South,Low,False,Fall
178630,iPhone,1,1999.08,2019-09-20 11:55:00,"573 Cedar St, New York, NY 81798",11,Friday,2019,9,1999.08,New York,NY,81798,Phone,145644066.5200015,9196.09,Northeast,Medium,False,Fall
159067,Lightning Charging Cable,1,220.54,2019-09-20 11:57:00,"839 1st St, Miami, FL 75987",11,Friday,2019,9,220.54,Miami,FL,75987,Accessory,145644287.0600015,7823.63,South,Low,False,Fall
173685,ThinkPad Laptop,1,52.46,2019-09-20 12:02:00,"648 Main St, San Francisco, CA 29971",12,Friday,2019,9,52.46,San Francisco,CA,29971,Computer & Display,145644972.5200015,5613.18,West,Low,False,Fall
144767,Apple Airpods,1,1424.77,2019-09-20 12:05:00,"235 Main St, San Francisco, CA 65897",12,Friday,2019,9,1424.77,San Francisco,CA,65897,Audio,145650346.1100015,8278.67,West,Medium,False,Fall
147319,AA Batteries (4-pack),1,1918.01,2019-09-20 12:29:00,"800 Main St, Dallas, TX 52796",12,Friday,2019,9,1918.01,Dallas,TX,52796,Accessory,145652264.1200015,8197.6,South,Medium,False,Fall
153140,Bose SoundSport Headphones,3,1995.68,2019-09-20 12:29:00,"394 Maple St, Dallas, TX 52039",12,Friday,2019,9,5987.04,Dallas,TX,52039,Audio,145658251.1600015,13964.099999999999,South,High,False,Fall
181836,34in Ultrawide Monitor,1,907.36,2019-09-20 12:37:00,"610 Elm St, Los Angeles, CA 28072",12,Friday,2019,9,907.36,Los Angeles,CA,28072,Computer & Display,145659793.2600015,14820.74,West,Low,False,Fall
103204,Samsung TV,1,1881.97,2019-09-20 12:52:00,"886 Park St, Miami, FL 95234",12,Friday,2019,9,1881.97,Miami,FL,95234,Other,145662272.6800015,13351.339999999998,South,Medium,False,Fall
160238,Samsung TV,2,448.3,2019-09-20 12:59:00,"511 Elm St, Miami, FL 20443",12,Friday,2019,9,896.6,Miami,FL,20443,Other,145663169.2800015,12823.17,South,Low,False,Fall
188855,Samsung TV,1,926.14,2019-09-20 13:02:00,"590 Maple St, Miami, FL 53153",13,Friday,2019,9,926.14,Miami,FL,53153,Other,145670507.7800015,11621.88,South,Low,False,Fall
136310,Samsung TV,1,1993.49,2019-09-20 13:08:00,"723 Cedar St, San Francisco, CA 65983",13,Friday,2019,9,1993.49,San Francisco,CA,65983,Other,145672501.2700015,12708.009999999998,West,Medium,False,Fall
127886,Wired Headphones,3,1380.12,2019-09-20 13:09:00,"894 3rd St, Dallas, TX 61507",13,Friday,2019,9,4140.36,Dallas,TX,61507,Audio,145676641.63000152,16250.92,South,Medium,False,Fall
109074,LG Washing Machine,1,1323.64,2019-09-20 13:20:00,"746 Pine St, Miami, FL 88859",13,Friday,2019,9,1323.64,Miami,FL,88859,Other,145677965.2700015,15692.589999999998,South,Medium,False,Fall
170626,Macbook Pro Laptop,1,1710.36,2019-09-20 13:27:00,"343 2nd St, Los Angeles, CA 90349",13,Friday,2019,9,1710.36,Los Angeles,CA,90349,Computer & Display,145679675.63000152,16506.35,West,Medium,False,Fall
193836,LG Washing Machine,1,1011.66,2019-09-20 13:34:00,"417 Park St, New York, NY 43944",13,Friday,2019,9,1011.66,New York,NY,43944,Other,145680949.5500015,11367.91,Northeast,Medium,False,Fall
150826,ThinkPad Laptop,2,287.46,2019-09-20 14:03:00,"922 Main St, Miami, FL 75648",14,Friday,2019,9,574.92,Miami,FL,75648,Computer & Display,145688770.02000147,10804.75,South,Low,False,Fall
165939,Lightning Charging Cable,1,1674.86,2019-09-20 14:09:00,"803 Maple St, San Francisco, CA 17042",14,Friday,2019,9,1674.86,San Francisco,CA,17042,Accessory,145690444.8800015,10769.25,West,Medium,False,Fall
120501,Samsung TV,1,1556.05,2019-09-20 14:29:00,"559 Oak St, San Francisco, CA 17635",14,Friday,2019,9,1556.05,San Francisco,CA,17635,Other,145698085.9600015,17114.6,West,Medium,False,Fall
171235,Macbook Pro Laptop,2,886.97,2019-09-20 14:35:00,"115 Pine St, Los Angeles, CA 87995",14,Friday,2019,9,1773.94,Los Angeles,CA,87995,Computer & Display,145700898.5200015,12703.419999999998,West,Medium,False,Fall
174124,AA Batteries (4-pack),1,279.71,2019-09-20 14:38:00,"821 Main St, San Francisco, CA 77838",14,Friday,2019,9,279.71,San Francisco,CA,77838,Accessory,145701178.2300015,12408.210000000001,West,Low,False,Fall
